candidate_id,candidate_key,first_name,incumbent,last_name,name_display,order,party_id,percent,percent_display,seat,state_id,votes,winner,winner2,uncontested,party_id2,state_seat_count,district_vote_count,state_vote_count,district_candidate_count,wasted_votes
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,1,IN,0,False,0,0,republican,9,254566,2658350,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,1,IN,0,False,0,0,republican,9,254566,2658350,4,0
walorski-60423,walorskij,Jackie,True,Walorski,Jackie Walorski,3,republican,59.3,59.3,2,IN,164355,True,1,0,republican,9,277357,2658350,3,25676
coleman-64754,colemanl,Lynn,False,Coleman,Lynn Coleman,1,democrat,36.9,36.9,2,IN,102401,False,0,0,democrat,9,277357,2658350,3,102401
cenkush-65429,cenkushr,Ron,False,Cenkush,Ron Cenkush,2,libertarian,3.8,3.8,2,IN,10601,False,0,0,other,9,277357,2658350,3,10601
banks-64756,banksj,Jim,False,Banks,Jim Banks,3,republican,70.1,70.1,3,IN,201396,True,1,0,republican,9,287247,2658350,3,57772
schrader-61677,schradert,Tommy,False,Schrader,Tommy Schrader,1,democrat,23.0,23.0,3,IN,66023,False,0,0,democrat,9,287247,2658350,3,66023
snyder-65430,snyderp,Pepper,False,Snyder,Pepper Snyder,2,libertarian,6.9,6.9,3,IN,19828,False,0,0,other,9,287247,2658350,3,19828
rokita-19081,rokitat,Todd,True,Rokita,Todd Rokita,3,republican,64.6,64.6,4,IN,193412,True,1,0,republican,9,299434,2658350,3,43694
dale-63317,dalej,John,False,Dale,John Dale,1,democrat,30.5,30.5,4,IN,91256,False,0,0,democrat,9,299434,2658350,3,91256
mayoras-65646,mayorass,Steven,False,Mayoras,Steven Mayoras,2,libertarian,4.9,4.9,4,IN,14766,False,0,0,other,9,299434,2658350,3,14766
brooks-61698,brookss,Susan,True,Brooks,Susan W. Brooks,3,republican,61.5,61.5,5,IN,221957,True,1,0,republican,9,361135,2658350,3,41389
demaree-64760,demareea,Angela,False,Demaree,Angela Demaree,1,democrat,34.3,34.3,5,IN,123849,False,0,0,democrat,9,361135,2658350,3,123849
wittlief-65431,wittliefm,Matthew,False,Wittlief,Matthew Wittlief,2,libertarian,4.2,4.2,5,IN,15329,False,0,0,other,9,361135,2658350,3,15329
messer-53892,messerl,Luke,True,Messer,Luke Messer,3,republican,69.1,69.1,6,IN,204920,True,1,0,republican,9,296385,2658350,3,56727
welsh-51511,welshb,Barry,False,Welsh,Barry Welsh,1,democrat,26.7,26.7,6,IN,79135,False,0,0,democrat,9,296385,2658350,3,79135
turvey-65647,turveyr,Rich,False,Turvey,Rich Turvey,2,libertarian,4.2,4.2,6,IN,12330,False,0,0,other,9,296385,2658350,3,12330
carson-57849,carsona,Andre,True,Carson,André Carson,1,democrat,60.0,60.0,7,IN,158739,True,1,0,democrat,9,264670,2658350,3,26403
ping-59383,pingc,Catherine,False,Ping,Catherine Ping,3,republican,35.7,35.7,7,IN,94456,False,0,0,republican,9,264670,2658350,3,94456
thompson-65432,thompsond,Drew,False,Thompson,Drew Thompson,2,libertarian,4.3,4.3,7,IN,11475,False,0,0,other,9,264670,2658350,3,11475
bucshon-60421,bucshonl,Larry,True,Bucshon,Larry Bucshon,3,republican,63.7,63.7,8,IN,187702,True,1,0,republican,9,294713,2658350,3,40345
drake-64771,draker,Ron,False,Drake,Ron Drake,1,democrat,31.7,31.7,8,IN,93356,False,0,0,democrat,9,294713,2658350,3,93356
horning-732,horninga,Andrew,False,Horning,Andrew Horning,2,libertarian,4.6,4.6,8,IN,13655,False,0,0,other,9,294713,2658350,3,13655
hollingsworth-64768,hollingswortht,Trey,False,Hollingsworth,Trey Hollingsworth,3,republican,54.1,54.1,9,IN,174791,True,1,0,republican,9,322843,2658350,3,13369
yoder-61693,yoders,Shelli,False,Yoder,Shelli Yoder,1,democrat,40.5,40.5,9,IN,130627,False,0,0,democrat,9,322843,2658350,3,130627
brooksbank-65433,brooksbankr,Russell,False,Brooksbank,Russell Brooksbank,2,libertarian,5.4,5.4,9,IN,17425,False,0,0,other,9,322843,2658350,3,17425
marshall-65324,marshallr,Roger,False,Marshall,Roger Marshall,1,republican,66.1,66.1,1,KS,169992,True,1,0,republican,4,257097,1172862,6,41443
lapolice-64072,lapolicea,Alan,False,LaPolice,Alan LaPolice,3,independent,26.3,26.3,1,KS,67739,False,0,0,other,4,257097,1172862,6,67739
burt-65685,burtk,Kerry,False,Burt,Kerry Burt,2,libertarian,7.5,7.5,1,KS,19366,False,0,0,other,4,257097,1172862,6,19366
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,1,KS,0,False,0,0,democrat,4,257097,1172862,6,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,1,KS,0,False,0,0,democrat,4,257097,1172862,6,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,1,KS,0,False,0,0,democrat,4,257097,1172862,6,0
jenkins-19867,jenkinsl,Lynn,True,Jenkins,Lynn Jenkins,2,republican,60.9,60.9,2,KS,181228,True,1,0,republican,4,297401,1172862,3,32527
potter-65325,potterb,Britani,False,Potter,Britani Potter,1,democrat,32.6,32.6,2,KS,96840,False,0,0,democrat,4,297401,1172862,3,96840
bales-65686,balesj,James,False,Bales,James Bales,3,libertarian,6.5,6.5,2,KS,19333,False,0,0,other,4,297401,1172862,3,19333
yoder-54005,yoderk,Kevin,True,Yoder,Kevin Yoder,2,republican,51.3,51.3,3,KS,176022,True,1,0,republican,4,343113,1172862,3,4465
sidie-65328,sidiej,Jay,False,Sidie,Jay Sidie,1,democrat,40.6,40.6,3,KS,139300,False,0,0,democrat,4,343113,1172862,3,139300
hohe-65687,hohes,Steven,False,Hohe,Steven Hohe,3,libertarian,8.1,8.1,3,KS,27791,False,0,0,other,4,343113,1172862,3,27791
pompeo-60768,pompeom,Mike,True,Pompeo,Mike Pompeo,2,republican,60.7,60.7,4,KS,166998,True,1,0,republican,4,275251,1172862,4,29372
giroux-65330,girouxd,Daniel,False,Giroux,Daniel Giroux,1,democrat,29.6,29.6,4,KS,81495,False,0,0,democrat,4,275251,1172862,4,81495
allen-65797,allenm,Miranda,False,Allen,Miranda Allen,4,independent,6.9,6.9,4,KS,19021,False,0,0,other,4,275251,1172862,4,19021
bakken-65688,bakkeng,Gordon,False,Bakken,Gordon Bakken,3,libertarian,2.8,2.8,4,KS,7737,False,0,0,other,4,275251,1172862,4,7737
comer-54203,comerj,James,False,Comer,James Comer,1,republican,72.6,72.6,1,KY,216959,True,1,0,republican,6,298669,1722635,4,67624
gaskins-64847,gaskinss,Samuel,False,Gaskins,Samuel Gaskins,2,democrat,27.4,27.4,1,KY,81710,False,0,0,democrat,6,298669,1722635,4,81710
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,1,KY,0,False,0,0,other,6,298669,1722635,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,1,KY,0,False,0,0,other,6,298669,1722635,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,2,KY,0,False,0,0,democrat,6,215329,1722635,3,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,2,KY,0,False,0,0,other,6,215329,1722635,3,0
guthrie-54282,guthrieb,Brett,True,Guthrie,Brett Guthrie,1,republican,100.0,100.0,2,KY,215329,True,1,1,republican,6,215329,1722635,3,107664
yarmuth-51522,yarmuthj,John,True,Yarmuth,John Yarmuth,2,democrat,63.5,63.5,3,KY,212401,True,1,0,democrat,6,334494,1722635,3,45153
bratcher-64858,bratcherh,Harold,False,Bratcher,Harold Bratcher,1,republican,36.5,36.5,3,KY,122093,False,0,0,republican,6,334494,1722635,3,122093
corley-64851,corleye,Everett,False,Corley,Everett Corley,3,other,100.0,100.0,3,KY,0,False,0,1,other,6,334494,1722635,3,0
massie-61880,massiet,Thomas,True,Massie,Thomas Massie,1,republican,71.3,71.3,4,KY,233922,True,1,0,republican,6,327987,1722635,4,69928
sidle-64852,sidlec,Calvin,False,Sidle,Calvin Sidle,2,democrat,28.7,28.7,4,KY,94065,False,0,0,democrat,6,327987,1722635,4,94065
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,4,KY,0,False,0,0,other,6,327987,1722635,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,4,KY,0,False,0,0,other,6,327987,1722635,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,5,KY,0,False,0,0,democrat,6,215329,1722635,3,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,5,KY,0,False,0,0,other,6,215329,1722635,3,0
rogers-208,rogersh,Hal,True,Rogers,Harold Rogers,1,republican,100.0,100.0,5,KY,215329,True,1,1,republican,6,215329,1722635,3,107664
barr-60705,barra,Andy,True,Barr,Andy Barr,1,republican,61.1,61.1,6,KY,202099,True,1,0,republican,6,330827,1722635,4,36685
kemper-64854,kempern,Nancy Jo,False,Kemper,Nancy Jo Kemper,2,democrat,38.9,38.9,6,KY,128728,False,0,0,democrat,6,330827,1722635,4,128728
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,6,KY,0,False,0,0,other,6,330827,1722635,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,6,KY,0,False,0,0,other,6,330827,1722635,4,0
scalise-54369,scalises,Steve,True,Scalise,Steve Scalise,5,republican,74.6,74.6,1,LA,243645,True,1,0,republican,6,326788,1470194,7,80250
dugas-64460,dugasl,Lee Ann,False,Dugas,Lee Ann Dugas,2,democrat,12.8,12.8,1,LA,41840,False,0,0,democrat,6,326788,1470194,7,41840
faust-65605,faustd,Danil,False,Faust,Danil Faust,3,democrat,3.9,3.9,1,LA,12708,False,0,0,democrat,6,326788,1470194,7,12708
kearney-65606,kearneyh,Howard,False,Kearney,Howard Kearney,4,libertarian,2.9,2.9,1,LA,9405,False,0,0,other,6,326788,1470194,7,9405
swider-65603,swiderj,Joe,False,Swider,Joe Swider,6,democrat,2.8,2.8,1,LA,9237,False,0,0,democrat,6,326788,1470194,7,9237
barron-63138,barrone,Eliot,False,Barron,Eliot Barron,1,green,2.1,2.1,1,LA,6717,False,0,0,other,6,326788,1470194,7,6717
yang-65604,yangc,Chuemai,False,Yang,Chuemai Yang,7,no-party-affiliation,1.0,1.0,1,LA,3236,False,0,0,other,6,326788,1470194,7,3236
richmond-54388,richmondc,Cedric,True,Richmond,Cedric L. Richmond,3,democrat,69.8,69.8,2,LA,198289,True,1,0,democrat,6,284269,1470194,9,56154
holden-65607,holdenk,Kip,False,Holden,Kip Holden,2,democrat,20.1,20.1,2,LA,57125,False,0,0,democrat,6,284269,1470194,9,57125
cutno-65608,cutnok,Kenneth,False,Cutno,Kenneth Cutno,1,democrat,10.2,10.2,2,LA,28855,False,0,0,democrat,6,284269,1470194,9,28855
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,2,LA,0,False,0,0,republican,6,284269,1470194,9,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,2,LA,0,False,0,0,other,6,284269,1470194,9,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,2,LA,0,False,0,0,republican,6,284269,1470194,9,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,2,LA,0,False,0,0,other,6,284269,1470194,9,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,2,LA,0,False,0,0,republican,6,284269,1470194,9,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,2,LA,0,False,0,0,other,6,284269,1470194,9,0
higgins-65612,higginsc,Clay,False,Higgins,Clay Higgins,2,republican,56.1,56.1,3,LA,77670,True,1,0,republican,6,138430,1470194,6,8454
angelle-64517,angelles,Scott,False,Angelle,Scott Angelle,1,republican,43.9,43.9,3,LA,60760,False,0,0,republican,6,138430,1470194,6,60760
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,3,LA,0,False,0,0,democrat,6,138430,1470194,6,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,3,LA,0,False,0,0,other,6,138430,1470194,6,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,3,LA,0,False,0,0,democrat,6,138430,1470194,6,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,3,LA,0,False,0,0,other,6,138430,1470194,6,0
johnson-65700,johnsonm,Mike,False,Johnson,Mike Johnson,1,republican,65.2,65.2,4,LA,87369,True,1,0,republican,6,133947,1470194,4,20395
jones-65694,jonesm,Marshall,False,Jones,Marshall Jones,2,democrat,34.8,34.8,4,LA,46578,False,0,0,democrat,6,133947,1470194,4,46578
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,4,LA,0,False,0,0,other,6,133947,1470194,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,4,LA,0,False,0,0,other,6,133947,1470194,4,0
abraham-64084,abrahamr,Ralph,True,Abraham,Ralph Abraham,1,republican,81.6,81.6,5,LA,208545,True,1,0,republican,6,255662,1470194,6,80713
burkette-65699,burketteb,Billy,False,Burkette,Billy Burkette,2,republican,18.4,18.4,5,LA,47117,False,0,0,republican,6,255662,1470194,6,47117
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,5,LA,0,False,0,0,democrat,6,255662,1470194,6,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,5,LA,0,False,0,0,other,6,255662,1470194,6,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,5,LA,0,False,0,0,democrat,6,255662,1470194,6,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,5,LA,0,False,0,0,other,6,255662,1470194,6,0
graves-64093,gravesg,Garret,True,Graves,Garret Graves,4,republican,62.7,62.7,6,LA,207483,True,1,0,republican,6,331098,1470194,6,41933
lieberman-64091,liebermanr,Richard,False,Lieberman,Richard Lieberman,5,democrat,14.9,14.9,6,LA,49380,False,0,0,democrat,6,331098,1470194,6,49380
bell-64096,bellb,Bob,False,Bell,Bob Bell,1,republican,10.1,10.1,6,LA,33592,False,0,0,republican,6,331098,1470194,6,33592
sampson-65697,sampsonj,Jermaine,False,Sampson,Jermaine Sampson,6,democrat,9.0,9.0,6,LA,29822,False,0,0,democrat,6,331098,1470194,6,29822
fontanesi-50937,fontanesir,Richard,False,Fontanesi,Richard Fontanesi,2,libertarian,2.3,2.3,6,LA,7603,False,0,0,other,6,331098,1470194,6,7603
graham-65696,grahamd,Devin,False,Graham,Devin Graham,3,other,1.0,1.0,6,LA,3218,False,0,0,other,6,331098,1470194,6,3218
neal-882,nealr,Richard,True,Neal,Richard E. Neal,1,democrat,73.5,73.5,1,MA,235803,True,1,0,democrat,9,320818,2595919,6,75393
mayock-64435,mayockf,Frederick,False,Mayock,Frederick Mayock,2,independent,17.9,17.9,1,MA,57504,False,0,0,other,9,320818,2595919,6,57504
simmons-65438,simmonst,Thomas,False,Simmons,Thomas Simmons,3,libertarian,8.6,8.6,1,MA,27511,False,0,0,other,9,320818,2595919,6,27511
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,1,MA,0,False,0,0,republican,9,320818,2595919,6,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,1,MA,0,False,0,0,republican,9,320818,2595919,6,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,1,MA,0,False,0,0,republican,9,320818,2595919,6,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,2,MA,0,False,0,0,republican,9,199686,2595919,3,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,2,MA,0,False,0,0,other,9,199686,2595919,3,0
mcgovern-883,mcgovernj,Jim,True,McGovern,Jim McGovern,1,democrat,100.0,100.0,2,MA,199686,True,1,1,democrat,9,199686,2595919,3,99842
tsongas-59617,tsongasn,Niki,True,Tsongas,Niki Tsongas,1,democrat,68.8,68.8,3,MA,236713,True,1,0,democrat,9,344232,2595919,4,64596
wofford-63940,wofforda,Ann,False,Wofford,Ann Wofford,2,republican,31.2,31.2,3,MA,107519,False,0,0,republican,9,344232,2595919,4,107519
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,3,MA,0,False,0,0,other,9,344232,2595919,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,3,MA,0,False,0,0,other,9,344232,2595919,4,0
kennedy-60122,kennedyj,Joe,True,Kennedy,Joe Kennedy,1,democrat,70.2,70.2,4,MA,265823,True,1,0,democrat,9,378878,2595919,4,76383
rosa-62725,rosad,David,False,Rosa,David Rosa,2,republican,29.8,29.8,4,MA,113055,False,0,0,republican,9,378878,2595919,4,113055
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,4,MA,0,False,0,0,other,9,378878,2595919,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,4,MA,0,False,0,0,other,9,378878,2595919,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,5,MA,0,False,0,0,republican,9,199686,2595919,3,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,5,MA,0,False,0,0,other,9,199686,2595919,3,0
clark-63056,clarkk,Katherine,True,Clark,Katherine Clark,1,democrat,100.0,100.0,5,MA,199686,True,1,1,democrat,9,199686,2595919,3,99842
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,6,MA,0,False,0,0,republican,9,199686,2595919,3,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,6,MA,0,False,0,0,other,9,199686,2595919,3,0
moulton-63945,moultons,Seth,True,Moulton,Seth Moulton,1,democrat,100.0,100.0,6,MA,199686,True,1,1,democrat,9,199686,2595919,3,99842
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,7,MA,0,False,0,0,republican,9,199686,2595919,3,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,7,MA,0,False,0,0,other,9,199686,2595919,3,0
capuano-889,capuanom,Mike,True,Capuano,Michael E. Capuano,1,democrat,100.0,100.0,7,MA,199686,True,1,1,democrat,9,199686,2595919,3,99842
lynch-890,lynchs,Stephen,True,Lynch,Stephen F. Lynch,1,democrat,72.5,72.5,8,MA,271019,True,1,0,democrat,9,373763,2595919,4,84137
burke-65439,burkew,William,False,Burke,William Burke,2,republican,27.5,27.5,8,MA,102744,False,0,0,republican,9,373763,2595919,4,102744
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,8,MA,0,False,0,0,other,9,373763,2595919,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,8,MA,0,False,0,0,other,9,373763,2595919,4,0
keating-22757,keatingb,Bill,True,Keating,Bill Keating,1,democrat,55.8,55.8,9,MA,211790,True,1,0,democrat,9,379484,2595919,5,22047
alliegro-63946,alliegrom,Mark,False,Alliegro,Mark Alliegro,2,republican,33.7,33.7,9,MA,127803,False,0,0,republican,9,379484,2595919,5,127803
harrington-65823,harringtonp,Paul,False,Harrington,Paul Harrington,4,independent,6.9,6.9,9,MA,26233,False,0,0,other,9,379484,2595919,5,26233
cataldo-65437,cataldoc,Christopher,False,Cataldo,Christopher Cataldo,3,unenrolled,2.2,2.2,9,MA,8338,False,0,0,other,9,379484,2595919,5,8338
raduc-65824,raduca,Anna Grace,False,Raduc,Anna Grace Raduc,5,unenrolled,1.4,1.4,9,MA,5320,False,0,0,other,9,379484,2595919,5,5320
harris-58831,harrisa,Andy,True,Harris,Andy Harris,1,republican,67.1,67.1,1,MD,242574,True,1,0,republican,8,361566,2703185,3,61790
werner-64811,wernerj,Joe,False,Werner,Joe Werner,2,democrat,28.7,28.7,1,MD,103622,False,0,0,democrat,8,361566,2703185,3,103622
beers-65568,beersm,Matt,False,Beers,Matt Beers,3,libertarian,4.3,4.3,1,MD,15370,False,0,0,other,8,361566,2703185,3,15370
ruppersberger-1055,ruppersbergerd,Dutch,True,Ruppersberger,C.A. Dutch Ruppersberger,2,democrat,62.2,62.2,2,MD,192183,True,1,0,democrat,8,308888,2703185,3,37738
mcdonough-54651,mcdonoughp,Pat,False,McDonough,Pat McDonough,1,republican,33.2,33.2,2,MD,102577,False,0,0,republican,8,308888,2703185,3,102577
kasprzak-65569,kasprzakk,Kristin,False,Kasprzak,Kristin Kasprzak,3,libertarian,4.6,4.6,2,MD,14128,False,0,0,other,8,308888,2703185,3,14128
sarbanes-51603,sarbanesj,John,True,Sarbanes,John Sarbanes,2,democrat,63.3,63.3,3,MD,214640,True,1,0,democrat,8,339149,2703185,3,45065
plaster-64787,plasterm,Mark,False,Plaster,Mark Plaster,1,republican,33.9,33.9,3,MD,115048,False,0,0,republican,8,339149,2703185,3,115048
eze-65570,ezen,Nnabu,False,Eze,Nnabu Eze,3,green,2.8,2.8,3,MD,9461,False,0,0,other,8,339149,2703185,3,9461
brown-54705,browna,Anthony,False,Brown,Anthony Brown,2,democrat,74.2,74.2,4,MD,237501,True,1,0,democrat,8,320119,2703185,4,77441
mcdermott-28197,mcdermottg,George,False,McDermott,George McDermott,1,republican,21.5,21.5,4,MD,68670,False,0,0,republican,8,320119,2703185,4,68670
clark-65702,clarkk,Kamesha,False,Clark,Kamesha Clark,4,green,2.6,2.6,4,MD,8204,False,0,0,other,8,320119,2703185,4,8204
krause-65811,krauseb,Benjamin,False,Krause,Benjamin Krause,3,libertarian,1.8,1.8,4,MD,5744,False,0,0,other,8,320119,2703185,4,5744
hoyer-1061,hoyers,Steny,True,Hoyer,Steny H. Hoyer,2,democrat,67.5,67.5,5,MD,242989,True,1,0,democrat,8,359998,2703185,3,62989
arness-63871,arnessm,Mark,False,Arness,Mark Arness,1,republican,29.4,29.4,5,MD,105931,False,0,0,republican,8,359998,2703185,3,105931
summers-65703,summersj,Jason,False,Summers,Jason Summers,3,libertarian,3.1,3.1,5,MD,11078,False,0,0,other,8,359998,2703185,3,11078
delaney-61562,delaneyj,John,True,Delaney,John Delaney,2,democrat,56.0,56.0,6,MD,185770,True,1,0,democrat,8,331564,2703185,4,19987
hoeber-64800,hoebera,Amie,False,Hoeber,Amie Hoeber,1,republican,40.1,40.1,6,MD,133081,False,0,0,republican,8,331564,2703185,4,133081
howser-65571,howserd,David,False,Howser,David Howser,3,libertarian,2.1,2.1,6,MD,6889,False,0,0,other,8,331564,2703185,4,6889
gluck-62463,gluckg,George,False,Gluck,George Gluck,4,green,1.8,1.8,6,MD,5824,False,0,0,other,8,331564,2703185,4,5824
cummings-1064,cummingse,Elijah,True,Cummings,Elijah E. Cummings,2,democrat,75.1,75.1,7,MD,238838,True,1,0,democrat,8,318109,2703185,3,79783
vaughn-1949,vaughnc,Corrogan,False,Vaughn,Corrogan Vaughn,1,republican,21.9,21.9,7,MD,69556,False,0,0,republican,8,318109,2703185,3,69556
hoenig-65812,hoenigm,Myles,False,Hoenig,Myles Hoenig,3,green,3.1,3.1,7,MD,9715,False,0,0,other,8,318109,2703185,3,9715
raskin-64804,raskinj,Jamie,False,Raskin,Jamie Raskin,2,democrat,60.7,60.7,8,MD,220657,True,1,0,democrat,8,363792,2703185,4,38760
cox-64816,coxd,Dan,False,Cox,Dan Cox,1,republican,34.3,34.3,8,MD,124651,False,0,0,republican,8,363792,2703185,4,124651
wallace-65573,wallacen,Nancy,False,Wallace,Nancy Wallace,4,green,3.1,3.1,8,MD,11201,False,0,0,other,8,363792,2703185,4,11201
wunder-65572,wunderj,Jasen,False,Wunder,Jasen Wunder,3,libertarian,2.0,2.0,8,MD,7283,False,0,0,other,8,363792,2703185,4,7283
pingree-59613,pingreec,Chellie,True,Pingree,Chellie Pingree,2,democrat,58.0,58.0,1,ME,227546,True,1,0,democrat,2,392115,744074,4,31488
holbrook-65177,holbrookm,Mark,False,Holbrook,Mark Holbrook,1,republican,42.0,42.0,1,ME,164569,False,0,0,republican,2,392115,744074,4,164569
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,1,ME,0,False,0,0,other,2,392115,744074,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,1,ME,0,False,0,0,other,2,392115,744074,4,0
poliquin-60410,poliquinb,Bruce,True,Poliquin,Bruce Poliquin,2,republican,54.8,54.8,2,ME,192878,True,1,0,republican,2,351959,744074,4,16898
cain-63808,caine,Emily,False,Cain,Emily Cain,1,democrat,45.2,45.2,2,ME,159081,False,0,0,democrat,2,351959,744074,4,159081
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,2,ME,0,False,0,0,other,2,351959,744074,4,0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,2,ME,0,False,0,0,other,2,351959,744074,4,0
bergman-65336,bergmanj,Jack,False,Bergman,Jack Bergman,1,republican,54.9,54.9,1,MI,197777,True,1,0,republican,14,360271,4670796,4,17641
johnson-65344,johnsonl,Lon,False,Johnson,Lon Johnson,2,democrat,40.1,40.1,1,MI,144334,False,0,0,democrat,14,360271,4670796,4,144334
bostow-65675,bostowd,Diane,False,Bostow,Diane Bostow,3,libertarian,3.7,3.7,1,MI,13386,False,0,0,other,14,360271,4670796,4,13386
boal-61166,boale,Ellis,False,Boal,Ellis Boal,4,green,1.3,1.3,1,MI,4774,False,0,0,other,14,360271,4670796,4,4774
huizenga-55092,huizengab,Bill,True,Huizenga,Bill Huizenga,1,republican,62.6,62.6,2,MI,212508,True,1,0,republican,14,339310,4670796,5,42852
murphy-65345,murphyd,Dennis,False,Murphy,Dennis Murphy,2,democrat,32.5,32.5,2,MI,110391,False,0,0,democrat,14,339310,4670796,5,110391
haas-23958,haase,Erwin,False,Haas,Erwin Haas,3,libertarian,2.4,2.4,2,MI,8154,False,0,0,other,14,339310,4670796,5,8154
brady-65676,bradym,Matthew,False,Brady,Matthew Brady,5,green,1.6,1.6,2,MI,5353,False,0,0,other,14,339310,4670796,5,5353
graeser-779,graeserr,Ronald,False,Graeser,Ronald Graeser,4,us-taxpayers,0.9,0.9,2,MI,2904,False,0,0,other,14,339310,4670796,5,2904
amash-61070,amashj,Justin,True,Amash,Justin Amash,1,republican,59.5,59.5,3,MI,203545,True,1,0,republican,14,342365,4670796,3,32362
